T,propensity_score,logit_ps
1,0.3272077408117473,-0.7208413410379516
1,0.4498968596016559,-0.20108743303370982
1,0.483786093048308,-0.06487837542281705
1,0.5404687215283925,0.16222975574576853
1,0.5523301999330461,0.21009014848271254
1,0.5286007198423238,0.11452790048945226
1,0.497540067301867,-0.009839810184160558
1,0.5909140636962071,0.36774535135151715
1,0.4923970052851242,-0.030414323158763815
1,0.41907982574516206,-0.32655193702173063
1,0.48526464837646943,-0.05895847936820048
1,0.48274052689968955,-0.06906533289827861
1,0.5312756738731964,0.12526624150647062
1,0.45136860424470987,-0.19514249572752923
1,0.40967197760650575,-0.36532156769850693
1,0.5403526329583014,0.16176234831521927
1,0.47199591250019035,-0.11213369956237473
1,0.5184749658289507,0.07393352265808496
1,0.4836233980529212,-0.06552984736537334
1,0.6664126299594454,0.6920042330159767
1,0.5055083696408739,0.022034370018820224
1,0.4287435568171802,-0.28697925070387664
1,0.5260660857062253,0.10435895241678174
1,0.6414795659355333,0.5817916727789992
1,0.554758475000012,0.2199159511097311
1,0.5370619257438893,0.14852010958492254
1,0.5011826680302496,0.004730680943439258
1,0.7558045971714418,1.1298141373571047
1,0.6723321928985326,0.7187522411050198
1,0.5321548510890576,0.1287971576937606
1,0.6959376820216286,0.8280274452526061
1,0.5131124030049764,0.05246164089053587
1,0.5890192637266636,0.35991254591792066
1,0.6363158943228644,0.5594094799198489
1,0.5299926076831657,0.1201146357671793
1,0.4527891128292893,-0.18940777976073703
1,0.537887856842469,0.1518424981696851
1,0.5237529353974979,0.0950833129405876
1,0.6159318884208913,0.4723164759120532
1,0.5586161016927585,0.23554746371158353
1,0.5815570587988179,0.3291685511982599
1,0.5169997806134624,0.06802534229410181
1,0.47865741202813317,-0.0854222575936917
1,0.42276619415501404,-0.3114281001303402
1,0.5901782825798133,0.36470243554909293
1,0.5003229505806766,0.0012918025023477711
1,0.45255261499213745,-0.19036232402430964
1,0.5649247092730904,0.261173366100554
1,0.5437960282301422,0.17563421242347255
1,0.5833075160560011,0.3363660179060127
1,0.4833196536423941,-0.06674615417871207
1,0.5469270981933724,0.18826247416684677
1,0.48106484089901197,-0.07577687568180928
1,0.5166685456098978,0.06669889863268824
1,0.5333887363840287,0.13375399582014158
1,0.49108216051859443,-0.03567514113679866
1,0.6328929343449562,0.5446477302438744
1,0.6540201362186431,0.6367575641078641
1,0.442477251223113,-0.23111425402155575
1,0.5919345271926255,0.371968398712508
1,0.5737008630182048,0.2969668165785047
1,0.49357212296107067,-0.025712924746715417
1,0.5455816579551991,0.1828342558390719
1,0.5200843178924,0.08038052202801432
1,0.6605629249825731,0.6658038043598473
1,0.46990010892331113,-0.12054532460703873
1,0.5603460599966961,0.24256663968128073
1,0.5651322101593119,0.2620176505631549
1,0.6633003515514808,0.6780366244775683
1,0.43248821476065696,-0.27170643918913856
1,0.6456442581824128,0.599947339244397
1,0.4652857934655108,-0.13908058437492823
1,0.49218292567943184,-0.03127084525719509
1,0.4896830492216697,-0.04127366130753766
1,0.5035877960568262,0.014351430544873985
1,0.41874235032811624,-0.3279383024415246
1,0.5326596190256783,0.1308247473482334
1,0.4086310483121178,-0.36962743980272345
1,0.5521233529999002,0.2092536339079958
1,0.4363523868917916,-0.25597911305035265
1,0.5410133841242111,0.16442296781819465
1,0.318471980902236,-0.7608028650616697
1,0.36913959832457804,-0.5359097168474227
1,0.4308305255073987,-0.2784634354916824
1,0.4364890698477174,-0.25542339566454436
1,0.5671759410448476,0.27033824219021957
1,0.6117989432744202,0.4548803116274821
1,0.474072715327984,-0.1038022433187453
1,0.5896952948248686,0.3627058870161065
1,0.45870205944874176,-0.165568957817078
1,0.6591046967217157,0.6593069923643455
1,0.5027432426930142,0.010973080875085191
1,0.4992214609004221,-0.003114158915065039
1,0.6211832547380955,0.4945735681860746
1,0.5652611138467267,0.2625421836471655
1,0.5408179459128333,0.16363594476754217
1,0.5057498768038113,0.023000521147195807
1,0.5044599849469729,0.017840412960548502
1,0.5628202162339073,0.25261573041769
1,0.6810057082594038,0.758397479892146
1,0.6895243947451924,0.7978967446685907
1,0.4610471923869546,-0.15612760426672315
1,0.6338874068863285,0.5489304294533867
1,0.5776038729942796,0.3129447295491745
1,0.5223220808320429,0.08934771458862528
